Date,Price,Open,High,Low,Change(%)
"Jul 05, 2021",8.5595,8.5829,8.5909,8.5494,-0.11%
"Jul 02, 2021",8.5693,8.5509,8.6081,8.5469,0.25%
"Jul 01, 2021",8.548,8.5399,8.5589,8.5215,0.13%
"Jun 30, 2021",8.5371,8.5618,8.5697,8.528,-0.22%
"Jun 29, 2021",8.5562,8.5112,8.5724,8.5068,0.56%
"Jun 28, 2021",8.5082,8.4822,8.53,8.4742,0.29%
"Jun 25, 2021",8.484,8.5062,8.5115,8.4595,-0.23%
"Jun 24, 2021",8.5033,8.4878,8.5304,8.4815,0.22%
"Jun 23, 2021",8.4849,8.4587,8.512,8.4442,0.34%
"Jun 22, 2021",8.4558,8.4289,8.4706,8.4262,0.39%
"Jun 21, 2021",8.4233,8.3889,8.4478,8.3884,0.46%
"Jun 18, 2021",8.3851,8.3756,8.4073,8.3569,0.15%
"Jun 17, 2021",8.3727,8.3435,8.3862,8.3382,0.38%
"Jun 16, 2021",8.3407,8.306,8.3448,8.3042,0.45%
"Jun 15, 2021",8.3031,8.2983,8.3167,8.2882,0.10%
"Jun 14, 2021",8.2949,8.2871,8.306,8.2818,0.10%
"Jun 11, 2021",8.2862,8.3088,8.3088,8.2736,-0.20%
"Jun 10, 2021",8.3029,8.3083,8.3165,8.2962,-0.03%
"Jun 09, 2021",8.3056,8.3216,8.3229,8.2989,-0.16%
"Jun 08, 2021",8.3187,8.3166,8.3307,8.3096,0.07%
"Jun 07, 2021",8.3131,8.3033,8.3273,8.3033,0.16%
"Jun 04, 2021",8.2998,8.3223,8.3433,8.298,-0.23%
"Jun 03, 2021",8.3189,8.2954,8.3249,8.2936,0.33%
"Jun 02, 2021",8.2918,8.3088,8.3149,8.2954,-0.20%
"Jun 01, 2021",8.3082,8.3191,8.3209,8.2985,-0.10%
"May 31, 2021",8.3164,8.3354,8.3415,8.3165,-0.22%
"May 28, 2021",8.3344,8.346,8.3535,8.3273,-0.10%
"May 27, 2021",8.3429,8.3315,8.3575,8.3275,0.17%
"May 26, 2021",8.3287,8.3597,8.3597,8.3262,-0.34%
"May 25, 2021",8.3569,8.3545,8.3702,8.3415,0.07%
"May 24, 2021",8.3513,8.3622,8.3743,8.349,-0.13%
"May 21, 2021",8.362,8.3649,8.3756,8.3595,0.00%
"May 20, 2021",8.362,8.3783,8.3833,8.362,-0.16%
"May 19, 2021",8.3751,8.3756,8.3926,8.362,0.03%
"May 18, 2021",8.3724,8.3965,8.4047,8.3727,-0.25%
"May 17, 2021",8.3938,8.3593,8.402,8.3567,0.38%
"May 14, 2021",8.3618,8.362,8.3737,8.3455,0.06%
"May 13, 2021",8.3564,8.346,8.3727,8.3407,0.16%
"May 12, 2021",8.3431,8.3113,8.3487,8.306,0.42%
"May 11, 2021",8.3084,8.2953,8.3193,8.2847,0.19%
"May 10, 2021",8.2924,8.29,8.3112,8.2736,0.20%
"May 07, 2021",8.2756,8.33,8.3418,8.2789,-0.61%
"May 06, 2021",8.3264,8.3034,8.3447,8.298,0.31%
"May 05, 2021",8.3004,8.3143,8.3277,8.2847,-0.16%
"May 04, 2021",8.314,8.3007,8.3248,8.2949,0.20%
"May 03, 2021",8.2976,8.306,8.3282,8.2941,-0.06%
"Apr 30, 2021",8.3025,8.3167,8.3247,8.3007,-0.10%
"Apr 29, 2021",8.3109,8.3596,8.3611,8.3113,-0.58%
"Apr 28, 2021",8.3591,8.3625,8.3815,8.3542,-0.01%
"Apr 27, 2021",8.3596,8.3782,8.3969,8.3543,-0.19%
"Apr 26, 2021",8.3753,8.3753,8.3974,8.3593,0.04%
"Apr 23, 2021",8.372,8.3703,8.3861,8.3581,0.06%
"Apr 22, 2021",8.3673,8.3516,8.373,8.3362,0.20%
"Apr 21, 2021",8.3509,8.3378,8.3647,8.3356,0.19%
"Apr 20, 2021",8.3349,8.3244,8.3458,8.3138,0.16%
"Apr 19, 2021",8.3216,8.332,8.3432,8.3096,0.01%
"Apr 16, 2021",8.3204,8.3109,8.3468,8.3,0.15%
"Apr 15, 2021",8.3078,8.3486,8.3644,8.2962,-0.45%
"Apr 14, 2021",8.3456,8.4047,8.4075,8.3459,-0.67%
"Apr 13, 2021",8.4018,8.3968,8.4262,8.3932,0.09%
"Apr 12, 2021",8.394,8.3862,8.4213,8.3815,0.10%
"Apr 09, 2021",8.3853,8.3753,8.4036,8.3496,0.16%
"Apr 08, 2021",8.372,8.3643,8.3951,8.3616,0.13%
"Apr 07, 2021",8.3609,8.3455,8.3699,8.3309,0.22%
"Apr 06, 2021",8.3422,8.3594,8.3724,8.3428,-0.17%
"Apr 05, 2021",8.3562,8.3484,8.3751,8.3415,0.14%
"Apr 02, 2021",8.3449,8.3248,8.3553,8.3149,0.25%
"Apr 01, 2021",8.3244,8.3328,8.3592,8.3162,-0.06%
"Mar 31, 2021",8.3298,8.3484,8.3724,8.3231,-0.19%
"Mar 30, 2021",8.3456,8.3189,8.3497,8.3138,0.36%
"Mar 29, 2021",8.3158,8.2954,8.3323,8.2936,0.32%
"Mar 26, 2021",8.2891,8.3059,8.3202,8.2794,-0.20%
"Mar 25, 2021",8.3056,8.269,8.3101,8.2642,0.51%
"Mar 24, 2021",8.2633,8.2662,8.2844,8.2593,0.00%
