Date,Price,Open,High,Low,Change(%)
"Sep 29, 2021",5.2457,5.2393,5.2541,5.2217,0.11%
"Sep 28, 2021",5.2399,5.2036,5.2463,5.1975,0.74%
"Sep 27, 2021",5.2013,5.1696,5.2036,5.1541,0.62%
"Sep 24, 2021",5.169,5.168,5.1787,5.1554,0.02%
"Sep 23, 2021",5.1679,5.1792,5.196,5.1283,-0.10%
"Sep 22, 2021",5.173,5.1621,5.1816,5.1582,0.28%
"Sep 21, 2021",5.1585,5.1606,5.1792,5.1529,0.00%
"Sep 20, 2021",5.1585,5.1529,5.1652,5.1483,0.06%
"Sep 17, 2021",5.1554,5.1318,5.1575,5.1287,0.51%
"Sep 16, 2021",5.1293,5.113,5.1365,5.1048,0.39%
"Sep 15, 2021",5.1096,5.1162,5.1214,5.096,-0.04%
"Sep 14, 2021",5.1114,5.0947,5.1193,5.0877,0.37%
"Sep 13, 2021",5.0926,5.0726,5.1013,5.0721,0.37%
"Sep 10, 2021",5.0739,5.0686,5.082,5.0606,0.20%
"Sep 09, 2021",5.0639,5.0714,5.0766,5.0553,-0.08%
"Sep 08, 2021",5.0678,5.0505,5.0835,5.049,0.38%
"Sep 07, 2021",5.0487,5.023,5.0583,5.0213,0.51%
"Sep 06, 2021",5.0231,5.0349,5.0458,5.0072,-0.20%
"Sep 03, 2021",5.0333,5.0275,5.0594,5.0151,0.16%
"Sep 02, 2021",5.0254,5.0016,5.0325,4.9969,0.53%
"Sep 01, 2021",4.999,4.9902,5.0129,4.9802,0.24%
"Aug 31, 2021",4.9868,5.0227,5.0258,4.9822,-0.70%
"Aug 30, 2021",5.0221,5.0295,5.0395,5.01,-0.08%
"Aug 27, 2021",5.0259,5.0545,5.0652,5.0241,-0.53%
"Aug 26, 2021",5.0525,5.0664,5.0687,5.043,-0.24%
"Aug 25, 2021",5.0645,5.08,5.0993,5.0452,-0.31%
"Aug 24, 2021",5.0805,5.1308,5.1407,5.0713,-0.92%
"Aug 23, 2021",5.1277,5.1311,5.1473,5.1157,-0.03%
"Aug 20, 2021",5.1293,5.1349,5.1384,5.1234,-0.10%
"Aug 19, 2021",5.1343,5.1343,5.1509,5.1314,0.05%
"Aug 18, 2021",5.1316,5.1448,5.1452,5.1104,-0.22%
"Aug 17, 2021",5.1428,5.16,5.1686,5.1279,-0.33%
"Aug 16, 2021",5.1597,5.1471,5.1691,5.1425,0.28%
"Aug 13, 2021",5.1451,5.101,5.1514,5.101,0.91%
"Aug 12, 2021",5.0988,5.1226,5.131,5.0872,-0.36%
"Aug 11, 2021",5.1173,5.1588,5.1619,5.111,-0.76%
"Aug 10, 2021",5.1566,5.1601,5.1679,5.157,-0.03%
"Aug 09, 2021",5.1581,5.1577,5.1686,5.15,-0.01%
"Aug 06, 2021",5.1585,5.1491,5.1669,5.1459,0.28%
"Aug 05, 2021",5.1439,5.122,5.1491,5.115,0.47%
"Aug 04, 2021",5.1198,5.104,5.1292,5.1033,0.33%
"Aug 03, 2021",5.1029,5.0989,5.1114,5.0937,0.11%
"Aug 02, 2021",5.0973,5.0902,5.1044,5.0902,0.15%
"Jul 30, 2021",5.0898,5.0887,5.1017,5.0799,0.04%
"Jul 29, 2021",5.0878,5.0641,5.0934,5.0532,0.60%
"Jul 28, 2021",5.0576,5.059,5.0722,5.049,0.04%
"Jul 27, 2021",5.0554,5.0766,5.0887,5.0526,-0.38%
"Jul 26, 2021",5.0748,5.0823,5.0907,5.075,-0.14%
"Jul 23, 2021",5.0818,5.0837,5.0928,5.0778,0.02%
"Jul 22, 2021",5.0808,5.075,5.0861,5.0727,0.12%
"Jul 21, 2021",5.0745,5.064,5.0814,5.0555,0.24%
"Jul 20, 2021",5.0621,5.0628,5.0717,5.0534,0.04%
"Jul 19, 2021",5.0603,5.0609,5.0802,5.0578,0.00%
"Jul 16, 2021",5.0603,5.0596,5.0738,5.0554,0.10%
"Jul 15, 2021",5.055,5.0426,5.0624,5.0372,0.28%
"Jul 14, 2021",5.041,5.0458,5.0581,5.0359,-0.06%
"Jul 13, 2021",5.0441,5.0475,5.0529,5.0317,-0.01%
"Jul 12, 2021",5.0448,5.0194,5.0507,5.0177,0.54%
"Jul 09, 2021",5.0177,5.0136,5.0461,5.0107,0.12%
"Jul 08, 2021",5.0117,4.9946,5.0174,4.9931,0.45%
"Jul 07, 2021",4.9891,4.9775,4.9986,4.9775,0.30%
"Jul 06, 2021",4.9744,4.9673,4.9858,4.964,0.16%
"Jul 05, 2021",4.9664,4.9683,4.9865,4.9575,0.04%
"Jul 02, 2021",4.9645,4.9574,4.9812,4.9528,0.19%
"Jul 01, 2021",4.955,4.9604,4.964,4.9426,-0.07%
"Jun 30, 2021",4.9583,4.9677,4.9724,4.9521,-0.12%
"Jun 29, 2021",4.9644,4.9442,4.9722,4.9426,0.45%
"Jun 28, 2021",4.9422,4.9254,4.9531,4.9223,0.30%
"Jun 25, 2021",4.9272,4.9289,4.934,4.9065,0.02%
"Jun 24, 2021",4.926,4.9167,4.9385,4.9103,0.24%
"Jun 23, 2021",4.9143,4.8941,4.923,4.8871,0.45%
"Jun 22, 2021",4.8925,4.8864,4.9068,4.8864,0.20%
"Jun 21, 2021",4.8826,4.8767,4.8988,4.8752,0.19%
"Jun 18, 2021",4.8732,4.871,4.8912,4.8625,0.09%
"Jun 17, 2021",4.869,4.8896,4.8982,4.8626,-0.42%
"Jun 16, 2021",4.8894,4.8625,4.892,4.8625,0.60%
